# Exact Riemann solution for problem:	Toro-2
  3.287500000e-01	  1.092046058e-01	 -7.219654718e-02	  6.889869524e-02	  1.801346786e-02	  4.123788491e-01	 -6.611126578e-01	  4.805540089e-01
  3.312500000e-01	  1.060846710e-01	 -6.866052057e-02	  6.546214852e-02	  1.729711523e-02	  4.076252268e-01	 -6.472237689e-01	  4.777762311e-01
  3.337500000e-01	  1.030364554e-01	 -6.525658113e-02	  6.217793603e-02	  1.660532062e-02	  4.028991619e-01	 -6.333348800e-01	  4.749984534e-01
  3.362500000e-01	  1.000587155e-01	 -6.198097020e-02	  5.904037775e-02	  1.593737840e-02	  3.982006544e-01	 -6.194459911e-01	  4.722206756e-01
  3.387500000e-01	  9.715022203e-02	 -5.883000693e-02	  5.604396239e-02	  1.529259925e-02	  3.935297041e-01	 -6.055571022e-01	  4.694428978e-01
  3.412500000e-01	  9.430976018e-02	 -5.580008730e-02	  5.318334372e-02	  1.467030990e-02	  3.888863111e-01	 -5.916682133e-01	  4.666651200e-01
  3.437500000e-01	  9.153612943e-02	 -5.288768302e-02	  5.045333686e-02	  1.406985279e-02	  3.842704755e-01	 -5.777793244e-01	  4.638873422e-01
  3.462500000e-01	  8.882814347e-02	 -5.008934051e-02	  4.784891470e-02	  1.349058587e-02	  3.796821972e-01	 -5.638904355e-01	  4.611095645e-01
  3.487500000e-01	  8.618463011e-02	 -4.740167986e-02	  4.536520429e-02	  1.293188227e-02	  3.751214762e-01	 -5.500015466e-01	  4.583317867e-01
  3.512500000e-01	  8.360443121e-02	 -4.482139381e-02	  4.299748336e-02	  1.239313003e-02	  3.705883126e-01	 -5.361126578e-01	  4.555540089e-01
  3.537500000e-01	  8.108640255e-02	 -4.234524674e-02	  4.074117686e-02	  1.187373187e-02	  3.660827062e-01	 -5.222237689e-01	  4.527762311e-01
  3.562500000e-01	  7.862941382e-02	 -3.997007364e-02	  3.859185352e-02	  1.137310489e-02	  3.616046572e-01	 -5.083348800e-01	  4.499984534e-01
  3.587500000e-01	  7.623234846e-02	 -3.769277909e-02	  3.654522255e-02	  1.089068032e-02	  3.571541655e-01	 -4.944459911e-01	  4.472206756e-01
  3.612500000e-01	  7.389410362e-02	 -3.551033631e-02	  3.459713030e-02	  1.042590326e-02	  3.527312311e-01	 -4.805571022e-01	  4.444428978e-01
  3.637500000e-01	  7.161359009e-02	 -3.341978614e-02	  3.274355701e-02	  9.978232425e-03	  3.483358540e-01	 -4.666682133e-01	  4.416651200e-01
  3.662500000e-01	  6.938973216e-02	 -3.141823605e-02	  3.098061361e-02	  9.547139907e-03	  3.439680342e-01	 -4.527793244e-01	  4.388873422e-01
  3.687500000e-01	  6.722146756e-02	 -2.950285918e-02	  2.930453860e-02	  9.132110899e-03	  3.396277718e-01	 -4.388904355e-01	  4.361095645e-01
  3.712500000e-01	  6.510774742e-02	 -2.767089335e-02	  2.771169490e-02	  8.732643468e-03	  3.353150667e-01	 -4.250015466e-01	  4.333317867e-01
  3.737500000e-01	  6.304753611e-02	 -2.591964014e-02	  2.619856684e-02	  8.348248307e-03	  3.310299189e-01	 -4.111126578e-01	  4.305540089e-01
  3.762500000e-01	  6.103981122e-02	 -2.424646386e-02	  2.476175712e-02	  7.978448495e-03	  3.267723284e-01	 -3.972237689e-01	  4.277762311e-01
  3.787500000e-01	  5.908356341e-02	 -2.264879069e-02	  2.339798389e-02	  7.622779263e-03	  3.225422953e-01	 -3.833348800e-01	  4.249984534e-01
  3.812500000e-01	  5.717779642e-02	 -2.112410767e-02	  2.210407783e-02	  7.280787755e-03	  3.183398194e-01	 -3.694459911e-01	  4.222206756e-01
  3.837500000e-01	  5.532152687e-02	 -1.966996178e-02	  2.087697931e-02	  6.952032802e-03	  3.141649009e-01	 -3.555571022e-01	  4.194428978e-01
  3.862500000e-01	  5.351378426e-02	 -1.828395906e-02	  1.971373555e-02	  6.636084695e-03	  3.100175397e-01	 -3.416682133e-01	  4.166651200e-01
  3.887500000e-01	  5.175361088e-02	 -1.696376361e-02	  1.861149788e-02	  6.332524956e-03	  3.058977358e-01	 -3.277793244e-01	  4.138873422e-01
  3.912500000e-01	  5.004006167e-02	 -1.570709675e-02	  1.756751902e-02	  6.040946118e-03	  3.018054893e-01	 -3.138904355e-01	  4.111095645e-01
  3.937500000e-01	  4.837220419e-02	 -1.451173607e-02	  1.657915041e-02	  5.760951510e-03	  2.977408000e-01	 -3.000015466e-01	  4.083317867e-01
  3.962500000e-01	  4.674911851e-02	 -1.337551454e-02	  1.564383959e-02	  5.492155035e-03	  2.937036681e-01	 -2.861126578e-01	  4.055540089e-01
  3.987500000e-01	  4.516989712e-02	 -1.229631963e-02	  1.475912764e-02	  5.234180960e-03	  2.896940935e-01	 -2.722237689e-01	  4.027762311e-01
  4.012500000e-01	  4.363364489e-02	 -1.127209242e-02	  1.392264660e-02	  4.986663710e-03	  2.857120762e-01	 -2.583348800e-01	  3.999984534e-01
  4.037500000e-01	  4.213947892e-02	 -1.030082669e-02	  1.313211702e-02	  4.749247652e-03	  2.817576163e-01	 -2.444459911e-01	  3.972206756e-01
  4.062500000e-01	  4.068652849e-02	 -9.380568108e-03	  1.238534555e-02	  4.521586898e-03	  2.778307136e-01	 -2.305571022e-01	  3.944428978e-01
  4.087500000e-01	  3.927393500e-02	 -8.509413326e-03	  1.168022244e-02	  4.303345101e-03	  2.739313683e-01	 -2.166682133e-01	  3.916651200e-01
  4.112500000e-01	  3.790085182e-02	 -7.685509128e-03	  1.101471931e-02	  4.094195254e-03	  2.700595803e-01	 -2.027793244e-01	  3.888873422e-01
  4.137500000e-01	  3.656644428e-02	 -6.907051586e-03	  1.038688674e-02	  3.893819499e-03	  2.662153496e-01	 -1.888904355e-01	  3.861095645e-01
  4.162500000e-01	  3.526988952e-02	 -6.172285217e-03	  9.794852051e-03	  3.701908929e-03	  2.623986762e-01	 -1.750015466e-01	  3.833317867e-01
  4.187500000e-01	  3.401037646e-02	 -5.479502143e-03	  9.236817074e-03	  3.518163399e-03	  2.586095602e-01	 -1.611126578e-01	  3.805540089e-01
  4.212500000e-01	  3.278710567e-02	 -4.827041266e-03	  8.711055956e-03	  3.342291341e-03	  2.548480014e-01	 -1.472237689e-01	  3.777762311e-01
  4.237500000e-01	  3.159928931e-02	 -4.213287447e-03	  8.215913024e-03	  3.174009574e-03	  2.511140000e-01	 -1.333348800e-01	  3.749984534e-01
  4.262500000e-01	  3.044615104e-02	 -3.636670687e-03	  7.749800685e-03	  3.013043127e-03	  2.474075559e-01	 -1.194459911e-01	  3.722206756e-01
  4.287500000e-01	  2.932692596e-02	 -3.095665321e-03	  7.311197366e-03	  2.859125054e-03	  2.437286692e-01	 -1.055571022e-01	  3.694428978e-01
  4.312500000e-01	  2.824086047e-02	 -2.588789222e-03	  6.898645494e-03	  2.711996261e-03	  2.400773397e-01	 -9.166821332e-02	  3.666651200e-01
  4.337500000e-01	  2.718721223e-02	 -2.114603000e-03	  6.510749521e-03	  2.571405330e-03	  2.364535676e-01	 -7.777932443e-02	  3.638873422e-01
  4.362500000e-01	  2.616525006e-02	 -1.671709223e-03	  6.146173979e-03	  2.437108346e-03	  2.328573528e-01	 -6.389043554e-02	  3.611095645e-01
  4.387500000e-01	  2.517425387e-02	 -1.258751629e-03	  5.803641589e-03	  2.308868730e-03	  2.292886953e-01	 -5.000154665e-02	  3.583317867e-01
  4.412500000e-01	  2.421351455e-02	 -8.744143640e-04	  5.481931391e-03	  2.186457071e-03	  2.257475951e-01	 -3.611265776e-02	  3.555540089e-01
  4.437500000e-01	  2.328233390e-02	 -5.174212073e-04	  5.179876932e-03	  2.069650963e-03	  2.222340522e-01	 -2.222376887e-02	  3.527762311e-01
  4.462500000e-01	  2.238002454e-02	 -1.865348186e-04	  4.896364474e-03	  1.958234841e-03	  2.187480667e-01	 -8.334879982e-03	  3.499984534e-01
  4.487500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.512500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.537500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.562500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.587500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.612500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.637500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.662500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.687500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.712500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.737500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.762500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.787500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.812500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.837500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.862500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.887500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.912500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.937500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.962500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  4.987500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.012500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.037500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.062500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.087500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.112500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.137500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.162500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.187500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.212500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.237500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.262500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.287500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.312500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.337500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.362500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.387500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.412500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.437500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.462500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.487500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.512500000e-01	  2.185211821e-02	  0.000000000e+00	  4.734683550e-03	  1.893873420e-03	  2.166693181e-01	  0.000000000e+00	  3.483314774e-01
  5.537500000e-01	  2.238002454e-02	  1.865348186e-04	  4.896364474e-03	  1.958234841e-03	  2.187480667e-01	  8.334879982e-03	  3.499984534e-01
  5.562500000e-01	  2.328233390e-02	  5.174212073e-04	  5.179876932e-03	  2.069650963e-03	  2.222340522e-01	  2.222376887e-02	  3.527762311e-01
  5.587500000e-01	  2.421351455e-02	  8.744143640e-04	  5.481931391e-03	  2.186457071e-03	  2.257475951e-01	  3.611265776e-02	  3.555540089e-01
  5.612500000e-01	  2.517425387e-02	  1.258751629e-03	  5.803641589e-03	  2.308868730e-03	  2.292886953e-01	  5.000154665e-02	  3.583317867e-01
  5.637500000e-01	  2.616525006e-02	  1.671709223e-03	  6.146173979e-03	  2.437108346e-03	  2.328573528e-01	  6.389043554e-02	  3.611095645e-01
  5.662500000e-01	  2.718721223e-02	  2.114603000e-03	  6.510749521e-03	  2.571405330e-03	  2.364535676e-01	  7.777932443e-02	  3.638873422e-01
  5.687500000e-01	  2.824086047e-02	  2.588789222e-03	  6.898645494e-03	  2.711996261e-03	  2.400773397e-01	  9.166821332e-02	  3.666651200e-01
  5.712500000e-01	  2.932692596e-02	  3.095665321e-03	  7.311197366e-03	  2.859125054e-03	  2.437286692e-01	  1.055571022e-01	  3.694428978e-01
  5.737500000e-01	  3.044615104e-02	  3.636670687e-03	  7.749800685e-03	  3.013043127e-03	  2.474075559e-01	  1.194459911e-01	  3.722206756e-01
  5.762500000e-01	  3.159928931e-02	  4.213287447e-03	  8.215913024e-03	  3.174009574e-03	  2.511140000e-01	  1.333348800e-01	  3.749984534e-01
  5.787500000e-01	  3.278710567e-02	  4.827041266e-03	  8.711055956e-03	  3.342291341e-03	  2.548480014e-01	  1.472237689e-01	  3.777762311e-01
  5.812500000e-01	  3.401037646e-02	  5.479502143e-03	  9.236817074e-03	  3.518163399e-03	  2.586095602e-01	  1.611126578e-01	  3.805540089e-01
  5.837500000e-01	  3.526988952e-02	  6.172285217e-03	  9.794852051e-03	  3.701908929e-03	  2.623986762e-01	  1.750015466e-01	  3.833317867e-01
  5.862500000e-01	  3.656644428e-02	  6.907051586e-03	  1.038688674e-02	  3.893819499e-03	  2.662153496e-01	  1.888904355e-01	  3.861095645e-01
  5.887500000e-01	  3.790085182e-02	  7.685509128e-03	  1.101471931e-02	  4.094195254e-03	  2.700595803e-01	  2.027793244e-01	  3.888873422e-01
  5.912500000e-01	  3.927393500e-02	  8.509413326e-03	  1.168022244e-02	  4.303345101e-03	  2.739313683e-01	  2.166682133e-01	  3.916651200e-01
  5.937500000e-01	  4.068652849e-02	  9.380568108e-03	  1.238534555e-02	  4.521586898e-03	  2.778307136e-01	  2.305571022e-01	  3.944428978e-01
  5.962500000e-01	  4.213947892e-02	  1.030082669e-02	  1.313211702e-02	  4.749247652e-03	  2.817576163e-01	  2.444459911e-01	  3.972206756e-01
  5.987500000e-01	  4.363364489e-02	  1.127209242e-02	  1.392264660e-02	  4.986663710e-03	  2.857120762e-01	  2.583348800e-01	  3.999984534e-01
  6.012500000e-01	  4.516989712e-02	  1.229631963e-02	  1.475912764e-02	  5.234180960e-03	  2.896940935e-01	  2.722237689e-01	  4.027762311e-01
  6.037500000e-01	  4.674911851e-02	  1.337551454e-02	  1.564383959e-02	  5.492155035e-03	  2.937036681e-01	  2.861126578e-01	  4.055540089e-01
  6.062500000e-01	  4.837220419e-02	  1.451173607e-02	  1.657915041e-02	  5.760951510e-03	  2.977408000e-01	  3.000015466e-01	  4.083317867e-01
  6.087500000e-01	  5.004006167e-02	  1.570709675e-02	  1.756751902e-02	  6.040946118e-03	  3.018054893e-01	  3.138904355e-01	  4.111095645e-01
  6.112500000e-01	  5.175361088e-02	  1.696376361e-02	  1.861149788e-02	  6.332524956e-03	  3.058977358e-01	  3.277793244e-01	  4.138873422e-01
  6.137500000e-01	  5.351378426e-02	  1.828395906e-02	  1.971373555e-02	  6.636084695e-03	  3.100175397e-01	  3.416682133e-01	  4.166651200e-01
  6.162500000e-01	  5.532152687e-02	  1.966996178e-02	  2.087697931e-02	  6.952032802e-03	  3.141649009e-01	  3.555571022e-01	  4.194428978e-01
  6.187500000e-01	  5.717779642e-02	  2.112410767e-02	  2.210407783e-02	  7.280787755e-03	  3.183398194e-01	  3.694459911e-01	  4.222206756e-01
  6.212500000e-01	  5.908356341e-02	  2.264879069e-02	  2.339798389e-02	  7.622779263e-03	  3.225422953e-01	  3.833348800e-01	  4.249984534e-01
  6.237500000e-01	  6.103981122e-02	  2.424646386e-02	  2.476175712e-02	  7.978448495e-03	  3.267723284e-01	  3.972237689e-01	  4.277762311e-01
  6.262500000e-01	  6.304753611e-02	  2.591964014e-02	  2.619856684e-02	  8.348248307e-03	  3.310299189e-01	  4.111126578e-01	  4.305540089e-01
  6.287500000e-01	  6.510774742e-02	  2.767089335e-02	  2.771169490e-02	  8.732643468e-03	  3.353150667e-01	  4.250015466e-01	  4.333317867e-01
  6.312500000e-01	  6.722146756e-02	  2.950285918e-02	  2.930453860e-02	  9.132110899e-03	  3.396277718e-01	  4.388904355e-01	  4.361095645e-01
  6.337500000e-01	  6.938973216e-02	  3.141823605e-02	  3.098061361e-02	  9.547139907e-03	  3.439680342e-01	  4.527793244e-01	  4.388873422e-01
  6.362500000e-01	  7.161359009e-02	  3.341978614e-02	  3.274355701e-02	  9.978232425e-03	  3.483358540e-01	  4.666682133e-01	  4.416651200e-01
  6.387500000e-01	  7.389410362e-02	  3.551033631e-02	  3.459713030e-02	  1.042590326e-02	  3.527312311e-01	  4.805571022e-01	  4.444428978e-01
  6.412500000e-01	  7.623234846e-02	  3.769277909e-02	  3.654522255e-02	  1.089068032e-02	  3.571541655e-01	  4.944459911e-01	  4.472206756e-01
  6.437500000e-01	  7.862941382e-02	  3.997007364e-02	  3.859185352e-02	  1.137310489e-02	  3.616046572e-01	  5.083348800e-01	  4.499984534e-01
  6.462500000e-01	  8.108640255e-02	  4.234524674e-02	  4.074117686e-02	  1.187373187e-02	  3.660827062e-01	  5.222237689e-01	  4.527762311e-01
  6.487500000e-01	  8.360443121e-02	  4.482139381e-02	  4.299748336e-02	  1.239313003e-02	  3.705883126e-01	  5.361126578e-01	  4.555540089e-01
  6.512500000e-01	  8.618463011e-02	  4.740167986e-02	  4.536520429e-02	  1.293188227e-02	  3.751214762e-01	  5.500015466e-01	  4.583317867e-01
  6.537500000e-01	  8.882814347e-02	  5.008934051e-02	  4.784891470e-02	  1.349058587e-02	  3.796821972e-01	  5.638904355e-01	  4.611095645e-01
  6.562500000e-01	  9.153612943e-02	  5.288768302e-02	  5.045333686e-02	  1.406985279e-02	  3.842704755e-01	  5.777793244e-01	  4.638873422e-01
  6.587500000e-01	  9.430976018e-02	  5.580008730e-02	  5.318334372e-02	  1.467030990e-02	  3.888863111e-01	  5.916682133e-01	  4.666651200e-01
  6.612500000e-01	  9.715022203e-02	  5.883000693e-02	  5.604396239e-02	  1.529259925e-02	  3.935297041e-01	  6.055571022e-01	  4.694428978e-01
